Id,Fecha,15015020,15065040,23215060,25025002,25025090,25025250,25025300,25025330,28015030,28015070,28025020,28025040,28025070,28025080,28025090,28025502,28035010,28035020,28035040,28035070,28045020,28045040,29065010,29065020,29065030
0,1980-01-01,21.69677419354839,21.962936365809643,23.522441189731307,21.99006568272488,23.35463750091954,21.69885859093911,22.35218285138375,22.271339433036395,21.881056450527744,21.545143629317284,19.739598589368967,18.067788206720838,21.597423707370034,20.820474373143416,21.527906697350243,22.399063422266966,22.589385135927124,20.25734970094625,23.432325453069737,22.571349413994614,20.771654564265095,22.458061531476666,21.73988835897954,21.789536614996383,21.21433742944285
1,1980-02-01,21.733897092544446,22.115712718726716,23.518427099783093,22.14440770128849,23.059794099549183,21.892822542770215,22.53772287562258,22.38879498914325,22.25819556295746,21.80216603185836,20.052107310248243,16.73479532105664,22.357427571935435,21.355313937508022,21.71663260177074,22.50150646124319,23.386206896551727,20.66198741795181,23.47311398796462,23.37028742532055,21.05435437760117,22.53478752358314,22.197036728148106,21.911332334670558,21.112249120473095
2,1980-03-01,22.610333203065224,22.710318895722466,23.90576726711636,22.279853396278092,23.610329930924067,22.33767001936833,22.97249864764711,22.871987717552752,22.816238567722866,22.17213037898316,20.46843688539929,18.60877081119125,23.13477671979738,21.934039254203622,22.337625128703227,23.29782257130469,24.56612973843186,20.268688026345487,23.903141738785468,24.56298587151506,21.56667871964401,22.94104110796417,21.658584984861843,22.021256166089188,21.206451612903226
3,1980-04-01,24.022777530965676,23.191423759314606,24.268442939966555,23.226832727344135,24.18723170386087,22.86491410887884,23.359997681543213,23.55529629868677,23.481486217109477,22.506551144608814,21.57013505836215,19.189089873921436,24.297177580112596,23.10135592769732,23.310027139824623,24.044847979537654,23.991920308013793,21.105399757838843,24.385126639274414,24.024106974409257,22.52095069452978,23.399256729933956,21.83379632851646,23.047968578755068,23.44060053688599
4,1980-05-01,24.057228559627045,23.375716562367195,24.247907916917555,23.849852309124575,23.815755660920516,23.08607836895343,23.555472221792918,23.69750980070904,23.60989390716625,23.242977712772596,21.993548387096773,18.13331394228115,24.36249263761231,22.86599714295768,23.63008350293418,24.122568076513016,24.450810757051862,22.876151114193746,24.47165519943294,24.50259525064859,22.73514953974949,23.473949883257067,22.266711620087698,23.182053513446068,23.867146811613534
5,1980-06-01,23.824963525389986,23.38633921134608,24.158710562773816,23.0558354706747,23.892115908986987,22.96699566698233,23.304791323556696,23.482445976462675,23.646056550392363,23.206359930362925,21.664154625412134,18.170991051940817,23.857669281781906,22.56566258693646,23.158270646552676,24.129743047111997,23.862797335053205,19.98927822909706,24.304442688599128,23.914667556758776,22.401301326551806,23.418196810407906,22.39874683406592,22.893417363659015,23.27888453587196
6,1980-07-01,23.71823840113543,23.233393675091772,24.03682798536216,22.877502098328424,23.62981856409875,22.779198695449647,23.416649794252937,23.327882738358888,23.38434932461746,22.97886231805545,21.14198704883467,19.03533407555908,23.503669232755588,22.214871220921324,23.00445584038941,23.97646483065868,23.85318561932889,19.938418985636154,24.186318842619748,23.89561770275177,22.36404608353301,23.286978122668543,22.46660664031129,23.42874151006835,23.073123719707723
7,1980-08-01,23.15535212698339,23.137351652366544,23.879549847283926,22.763491671390945,23.285666470987813,22.650220979497565,23.292418633409405,23.147153578053096,23.250333046743272,22.91992892784571,21.19647160328852,18.849178841791556,23.483952324080025,21.26915489549886,22.634946251905102,23.899746643508447,23.855374203381007,19.805159559263213,24.04545140249734,23.894141665924796,22.145138292681878,23.16529604838409,21.64343803319541,23.301068274755327,22.856952018419797
8,1980-09-01,23.064981047166476,22.942757833729402,23.835027951582777,22.784015046928314,23.268694133295117,22.55264055085847,23.19545872083339,23.0724973446478,23.071671995030183,22.59825257816594,21.13882423712752,18.784653535735075,23.48232329020767,21.378144852302107,22.529691690988923,23.600520631025496,23.43,19.82756809174086,23.97527865706632,23.461643203788654,22.05754886332498,23.041866797424795,22.904761527054696,23.275140656962424,23.312515247721024
9,1980-10-01,22.9741935483871,22.525760183625238,23.849949117312267,22.682365552399933,23.403738793282052,22.369891266342837,23.035193056506223,22.99540804651513,22.671295579696462,22.49715638374828,20.838709677419356,18.672598062377485,23.27029385222402,21.000069415517032,22.413175633356193,23.42713798677939,23.755382252224248,19.925417515323666,23.91673203323167,23.778107716932954,21.840100001310255,22.975995046179083,22.72095816790321,23.024550892274203,23.050206322783964
10,1980-11-01,21.766715027804803,22.340825747534222,23.600039950022726,22.232345974309407,23.156314620085144,21.95296427068771,22.584472900478787,22.414759385736698,22.51178632392965,21.96253203872794,19.947216376294158,18.327986454231716,22.443645094063562,20.298359419848605,21.753517372679532,22.970067513128136,23.12567130500416,20.22715485883726,23.649695878123815,23.127013416506408,21.169127782237126,22.665600684340305,22.253121541578928,22.085346848150877,22.074008840679937
