Id,Fecha,15015020,15065040,23215060,25025002,25025090,25025250,25025300,25025330,28015030,28015070,28025020,28025040,28025070,28025080,28025090,28025502,28035010,28035020,28035040,28035070,28045020,28045040,29065010,29065020,29065030
0,1980-01-01,33.0,34.29909582834402,33.86944660098737,34.86410369893607,33.68417911518341,34.044094707129126,35.08730515762948,33.301810509858775,34.755589066373446,33.97794041640206,33.27456207725268,30.31303817198719,35.60915184549592,34.54787083383248,34.683149117355114,35.08264939174974,35.37574019979353,34.897746622605865,36.1433904743773,35.37574022694837,34.89361994995277,35.04293498552382,33.81055899661309,34.127123454583604,33.1554683781913
1,1980-02-01,33.567451643021236,34.49932723531252,34.05490703709921,35.045884566123696,33.77227818091349,34.315515346731715,35.400449209994285,33.536663657203455,35.25205248996487,34.12022307366185,33.25276745727195,30.310608105112546,35.95092117518811,34.294044623784465,34.986723770214546,35.30875502104367,35.85731729126,35.49045275101466,36.45711667628834,35.85731731314856,35.161908062040595,35.20384291177118,33.88704077138679,34.43952890794347,33.5103448275862
2,1980-03-01,33.89504597482955,34.8650300337188,35.12248912824819,36.09292811871825,35.926641320028445,35.25576507711232,36.622383375581194,34.323632828796676,36.46705476933044,35.45155649333954,34.70722512399949,30.99883958521562,37.60413848561029,35.547740832458764,35.85285347083686,36.526096854157466,36.759520669934744,36.90691818978504,37.131273860617256,36.759520703160796,36.277224235859876,36.19229110816945,34.09707426754997,33.94773256207039,33.593548387096774
3,1980-04-01,33.66923648595571,35.4985681686437,34.352406874618254,35.11294103293703,34.732230585729766,34.769796182149825,35.660454831382715,34.00242892949516,36.28151934316791,35.21499873141931,33.90817822677409,30.74529535301014,35.86313251301627,34.8484543308765,35.3997196671627,35.879421836206085,36.32956531697347,36.31220046714343,36.99505707716529,36.32956533445493,35.38576974134018,35.688300373391165,33.926833629304646,34.61309139581423,34.15225969272527
4,1980-05-01,33.29811633407409,34.18470473358888,33.03924621223244,33.929350461213154,33.031277259180506,33.54822139919147,34.14655649232918,32.80854256412998,34.1705718377118,33.025875713470064,31.718821657745956,29.981649242238117,34.072795518727894,33.349428101133434,34.25361958785092,34.007085440730215,35.019438931024986,34.315518021048256,35.89642904416519,35.01943894627115,34.01029362964332,34.34450186430537,33.59381653315721,34.085302469612735,33.67031193494979
5,1980-06-01,33.17395958736244,34.056793137326125,33.04238363570163,33.96555713380308,32.98808222202978,33.5505826081718,34.20889820604029,32.90805446359864,34.55525709820735,33.76804127247252,32.42401262927795,29.52168169499596,34.20118150573382,33.20530909497275,34.06661553024045,34.29460355881746,34.78223013099153,34.300107141393966,35.90005849281901,34.7822301518312,34.051388137409866,34.397167263350546,33.58831340179965,33.98316455071485,33.33816583211931
6,1980-07-01,33.519646549741154,34.36247293048589,34.021625533042155,34.9718567123161,33.57814376186276,34.416409344429255,35.36328217607227,33.747552833819384,35.78593045555801,35.261296709952006,33.72352832987549,30.582886989483015,35.82332392280861,34.13796098323847,35.062680449000034,35.34870865727553,35.93894277826117,35.65268966343835,36.481076911241416,35.93894279753643,35.1703157078097,35.36528265350993,33.78203057625971,33.333309558665334,33.28709677419355
7,1980-08-01,32.8718436810398,33.88387820284827,32.95023065731535,33.97112789631473,32.97027601301146,33.414662359120896,34.0935113861255,32.7311716483644,34.447543530070135,33.41128808649573,32.349831695470726,29.587272237979278,34.265131563069694,33.111893648229184,33.948451565316645,34.16587741533678,34.532878651170016,33.94654968052719,35.6461106776012,34.53287867713225,34.00503645581282,34.278839914294096,33.570548361820656,33.8369416535294,32.95280893469804
8,1980-09-01,32.877659689148494,33.95822398624806,32.663153049914875,33.55518933521863,32.42848281979844,33.1729154765248,33.64751699663789,32.433056940845624,34.44973673404971,32.65006381132806,31.46599943787021,29.26388043594333,33.54550334375644,32.79686144415591,33.66959951041999,33.66388593829331,34.26578203630469,34.11509380479623,35.50111589346162,34.26578205726706,33.56187445512631,33.90910079473289,33.46235561967105,33.8274738130116,33.07054803085915
