Fecha,15067020,15067080,15067130,15067150,15067170,15067200,15067210,16037040,16047020,16067010,16067020,25027020,25027080,25027320,25027330,25027360,25027390,25027400,25027410,25027420,25027490,25027590,25027620,25027630,25027890,28017050,28017080,28017110,28017120,28017140,28017150,28027020,28027030,28027040,28027050,28027160,28037010,28037020,28037030,28037040,28037060,28037090,28037130,28047010,28047020,28047040,28047050,28047080,29067010,29067040,29067050,29067060,29067070,29067120,29067130,29067150,29067160
1982-09-01,5.801,0.81,,,,,,24.03,23.17,203.5,85.26,3002.0,1.078,284.0,2919.0,2545.0,3387.0,143.9,2997.0,329.5,2561.0,50.73,27.56,2972.0,2.248,11.06,1.075,5.398,31.6,,,0.45,2.442,1.214,1.54,8.108,2.455,2.713,21.29,2.531,0.953,26.22,7.386,14.39,1.38,2.262,11.7,16.85,16.7,2.072,15.52,27.75,11.88,35.59,17.64,17.87,8.225
1982-10-01,,1.41,,,,,,37.44,46.3,364.2,162.6,4686.0,3.84,632.9,4453.0,3023.0,4448.0,183.2,5288.0,604.3,3935.0,89.1,72.77,3447.0,5.58,27.28,1.627,18.37,,,,1.74,4.799,4.234,3.14,19.35,4.492,5.201,78.8,3.26,2.875,105.4,,26.12,2.301,,29.5,18.36,23.98,2.944,19.27,31.87,15.19,39.21,30.5,26.43,8.473
1982-11-01,5.615,1.26,,,,,,29.21,43.82,279.9,95.26,5288.0,1.851,750.2,5001.0,3264.0,4662.0,210.0,4940.0,657.8,4314.0,61.1,104.2,3674.0,5.6,9.753,1.012,7.164,13.53,,,1.045,2.289,1.267,2.747,10.27,1.399,3.446,16.3,1.371,0.92,62.71,3.89,14.41,1.398,2.369,12.88,17.35,13.64,1.433,9.314,24.02,8.284,22.35,12.92,15.31,6.297
1982-12-01,6.603,0.84,,,,,,14.61,22.64,184.0,65.68,3762.0,0.581,429.5,3715.0,2550.0,3134.0,140.7,3440.0,373.9,3105.0,23.8,45.46,2857.0,2.899,5.037,0.706,5.382,8.688,,,0.221,0.997,0.648,1.288,3.28,0.268,0.763,8.795,0.541,0.495,5.79,2.878,11.58,1.061,1.4,6.782,16.33,8.971,1.023,6.031,16.88,5.214,15.48,6.337,9.205,4.147
1983-01-01,3.969,0.39,,,,,,11.73,31.52,120.1,52.52,2547.0,0.406,197.5,2505.0,1845.0,2274.0,110.7,2269.0,134.5,2231.0,13.8,16.71,2284.0,0.607,4.074,0.456,4.02,7.51,,,,0.394,0.555,1.122,2.32,0.056,0.583,5.2,0.401,0.405,3.929,1.717,9.631,0.955,0.741,3.222,13.24,7.792,1.145,5.104,10.37,3.984,10.54,4.237,5.421,3.24
1983-02-01,3.83,0.39,,,,,,5.232,30.65,56.68,35.68,1650.0,0.344,76.52,1688.0,1114.0,1697.0,78.57,1507.0,18.4,1708.0,23.8,19.15,2042.0,0.756,3.684,0.409,3.358,6.975,,,,0.3,0.513,,1.86,0.01,0.407,1.221,0.257,0.341,14.77,0.912,9.168,0.877,0.584,2.2,11.15,6.756,0.869,3.837,10.02,3.163,10.04,3.599,3.73,2.86
1983-03-01,3.904,0.39,,,,,,5.919,10.16,54.06,37.44,2058.0,0.406,72.36,2204.0,1523.0,1898.0,89.75,1963.0,52.72,1843.0,31.5,8.232,1987.0,2.109,5.678,0.434,4.07,8.903,,,0.322,1.468,0.635,1.182,2.773,0.414,0.357,3.729,0.434,0.389,17.28,0.944,9.704,0.97,0.765,4.061,13.13,7.609,1.833,3.82,10.31,3.221,14.92,3.707,4.488,3.56
1983-04-01,13.86,0.36,,,,,,36.47,54.76,237.3,95.51,3581.0,2.517,330.8,3642.0,1805.0,3011.0,151.7,4067.0,303.7,2996.0,29.5,41.84,2785.0,2.549,13.97,3.798,12.14,13.43,,,4.149,4.234,1.466,6.229,5.419,0.262,0.625,26.55,1.256,2.591,21.12,3.385,15.63,0.855,2.767,10.25,18.73,8.926,1.376,3.79,15.93,2.627,22.13,6.022,7.594,3.16
1983-05-01,,2.46,,,,,,37.86,32.81,302.7,86.43,5340.0,2.119,680.3,5210.0,3201.0,4356.0,226.5,5490.0,571.8,4306.0,95.4,93.3,3692.0,3.328,25.16,5.125,18.38,21.94,,,4.762,8.192,6.108,5.884,,2.488,2.242,50.13,1.563,,93.17,3.533,23.7,2.085,4.93,22.04,21.2,16.96,2.119,8.829,22.13,5.755,51.5,12.1,14.77,4.96
1983-06-01,12.07,0.6,,,,,,20.93,35.64,209.6,78.58,4954.0,2.27,655.7,4744.0,3069.0,4052.0,209.5,4218.0,503.1,3969.0,98.5,96.93,3461.0,3.083,,3.194,10.19,24.37,,,6.422,5.966,3.048,4.954,,3.47,3.098,41.26,3.298,3.242,96.68,6.15,19.66,1.242,3.024,22.06,20.43,18.03,2.609,11.13,22.37,8.906,28.85,16.27,17.18,3.12
1983-07-01,4.765,0.67,,,,,,29.37,27.5,221.1,82.11,3297.0,0.915,325.8,3201.0,2346.0,2606.0,131.7,2594.0,231.1,2681.0,48.3,35.69,2578.0,3.446,15.8,0.725,6.218,16.85,,,0.735,2.26,0.924,3.17,13.6,1.048,1.025,20.1,1.667,0.949,30.27,1.871,14.97,1.242,2.765,9.319,18.05,12.96,1.981,10.15,18.82,13.67,18.48,12.53,14.42,2.2
1983-08-01,5.266,0.88,,,,,,45.18,20.29,295.4,88.03,3025.0,1.44,246.6,2991.0,2109.0,2510.0,118.8,2646.0,177.6,2490.0,59.4,30.85,2507.0,2.378,25.28,0.894,8.721,22.62,,,0.199,1.615,1.006,4.484,11.0,1.957,1.193,29.04,1.209,0.579,42.46,1.445,20.63,1.381,2.701,10.91,18.72,15.66,2.286,13.38,24.77,15.91,38.29,13.54,16.49,6.43
1983-09-01,6.09,0.915,,,,,,41.83,31.77,350.2,125.3,3300.0,1.935,327.1,3276.0,2355.0,2682.0,132.9,3139.0,250.3,2725.0,55.3,41.73,2756.0,2.87,19.78,1.173,7.293,15.2,,,0.447,1.846,1.037,3.314,9.299,1.997,1.342,23.94,4.133,1.463,53.9,6.752,17.6,1.605,3.446,15.67,19.42,15.03,3.167,14.3,20.6,15.82,25.93,13.6,15.24,8.28
1983-10-01,9.157,1.23,,,,,,47.08,34.43,320.6,95.19,4028.0,3.036,488.5,3989.0,2698.0,3157.0,163.7,4050.0,378.6,3255.0,75.4,64.2,3002.0,3.639,27.26,2.544,,26.65,,,2.763,1.675,3.026,2.56,10.68,2.642,3.815,42.93,6.113,3.065,84.52,8.217,24.66,,4.445,18.02,19.71,22.78,3.992,18.54,34.23,21.82,51.47,27.58,20.88,9.48
1983-11-01,11.55,0.95,,,,,,23.36,48.73,184.8,69.88,4621.0,1.911,609.5,4529.0,2951.0,3647.0,187.4,4166.0,474.9,3693.0,99.2,75.17,3338.0,3.429,21.67,2.573,14.68,19.67,,,3.729,1.967,2.456,2.833,15.13,2.303,3.591,38.11,4.747,1.666,120.9,6.054,24.04,2.236,4.282,28.12,20.93,19.29,3.041,14.16,26.62,19.94,38.36,20.33,16.74,7.39
1983-12-01,6.185,0.915,,,,,,21.96,31.92,197.7,73.95,4374.0,0.689,558.1,4298.0,2756.0,3392.0,174.3,4073.0,439.3,3477.0,30.7,59.77,3157.0,1.48,8.86,0.534,6.744,7.064,,,0.285,0.08,0.804,1.318,2.651,0.309,0.509,6.297,1.153,0.511,16.31,1.057,13.68,1.408,1.39,9.403,16.79,9.689,0.794,6.067,18.22,7.362,17.55,7.728,9.475,4.79
1984-01-01,4.298,0.5,,,,,,8.581,27.58,84.27,47.89,3975.0,0.466,395.6,3598.0,2377.0,2840.0,143.2,2943.0,306.5,2893.0,23.8,30.42,2864.0,0.434,4.457,0.55,3.361,5.222,,,0.045,0.08,0.585,1.171,1.86,,0.178,2.169,0.171,0.752,14.77,2.172,10.63,1.267,0.67,4.901,11.43,7.417,0.608,5.074,14.0,4.308,11.39,3.558,5.57,3.372
1984-02-01,3.799,0.48,,,,,,4.172,18.48,60.49,40.86,3829.0,0.603,346.0,3415.0,2214.0,2704.0,131.3,3059.0,268.9,2751.0,14.4,26.5,2779.0,1.046,4.279,0.622,3.293,5.065,,,0.008,0.091,0.497,1.865,3.944,,0.125,2.297,0.292,0.497,4.503,1.001,11.46,1.204,0.96,5.207,11.86,8.378,0.499,5.217,15.44,3.582,17.01,3.726,6.864,3.412
1984-03-01,2.899,0.4,,,,,,3.445,16.84,56.6,33.51,3600.0,0.348,283.9,3137.0,2061.0,2512.0,114.6,2639.0,221.2,2505.0,6.2,19.42,2571.0,0.635,3.9,0.5,2.908,4.735,,,,0.165,0.443,1.185,1.271,,0.008,1.368,0.253,0.523,1.91,0.538,10.05,1.059,0.686,3.464,9.043,6.392,0.448,3.787,13.09,2.794,8.452,2.259,3.961,2.663
1984-04-01,3.127,0.28,,,,,,13.05,22.57,130.4,50.31,3670.0,0.95,298.9,3215.0,1983.0,2514.0,120.3,2942.0,230.2,2585.0,12.4,20.59,2479.0,1.02,4.68,0.834,2.79,5.433,,,0.121,0.443,0.822,0.5,2.528,,0.104,2.19,0.536,0.68,2.287,1.022,11.45,1.244,0.869,3.629,9.408,10.84,1.185,4.067,11.32,3.089,9.08,2.759,4.547,2.875
1984-05-01,2.752,0.38,,,,,,17.73,22.14,203.0,68.52,4969.0,0.565,650.8,4871.0,2824.0,3750.0,192.5,5034.0,523.2,3969.0,22.0,74.52,3474.0,3.182,5.626,0.774,2.631,6.39,,,0.46,1.203,3.164,3.2,5.256,0.016,0.295,5.232,0.27,1.055,12.83,0.951,12.76,1.115,1.174,7.64,10.29,18.44,1.05,6.3,18.25,3.215,29.43,6.02,10.28,3.982
1984-06-01,3.941,,,,,,,8.937,22.5,127.7,56.28,6106.0,0.551,934.2,5914.0,3577.0,5134.0,244.4,6011.0,671.3,5035.0,35.3,115.1,4085.0,2.703,8.627,1.228,2.927,10.62,,,0.315,0.839,1.349,1.973,4.924,3.02,1.15,6.873,1.327,1.62,27.43,2.115,12.34,1.393,1.787,9.848,10.16,19.97,1.162,9.023,16.88,5.907,11.52,6.559,9.632,6.078
1984-07-01,4.691,,,,,,,23.17,27.07,273.8,101.9,5779.0,1.002,884.8,5545.0,3379.0,4651.0,234.3,4901.0,637.4,4688.0,60.0,108.9,3924.0,5.042,10.79,1.504,3.702,13.97,,,0.751,1.198,1.505,5.028,9.137,2.055,1.383,9.474,2.766,3.042,41.08,5.914,15.69,1.328,2.419,14.53,12.81,19.1,1.25,10.4,18.4,11.38,22.74,8.925,10.35,6.148
1984-08-01,4.775,0.13,,,,,,27.17,32.07,327.1,102.4,4763.0,4.619,632.9,4485.0,3352.0,3553.0,193.7,3661.0,494.9,3774.0,52.5,76.47,3391.0,8.272,18.58,1.792,6.306,18.4,,,0.274,2.343,1.604,4.101,10.01,1.771,1.286,14.15,2.197,2.477,34.75,3.282,14.55,1.542,2.018,16.52,13.0,19.85,1.567,11.66,20.55,15.08,26.2,12.75,13.38,7.141
1984-09-01,11.22,1.47,,,,,,43.3,73.27,421.4,205.0,5158.0,6.836,724.5,4911.0,3221.0,3947.0,202.3,4666.0,556.0,4144.0,88.6,93.42,3627.0,6.953,,,,,,,1.855,7.183,,18.3,17.98,5.371,5.365,65.46,,4.023,104.6,9.51,24.34,2.157,3.946,45.89,16.97,30.1,2.195,18.34,33.72,12.95,57.14,31.21,26.56,10.4
1984-10-01,11.88,2.91,,,,,,39.62,,502.9,205.7,6927.0,8.275,1073.0,6375.0,3804.0,5757.0,259.9,6292.0,697.2,5636.0,96.7,141.4,4425.0,8.023,37.02,3.454,,39.33,,,3.979,9.293,,6.18,,5.443,,75.51,,,117.1,,25.4,2.219,5.097,31.12,18.01,28.0,2.885,26.12,36.21,19.76,47.14,26.04,23.89,10.31
1984-11-01,14.08,,,,,,,38.82,79.13,517.8,170.5,,,,7056.0,3958.0,,293.7,7931.0,696.2,6677.0,146.3,,4625.0,,41.54,,,38.61,,,,11.96,,7.99,,5.553,,,,3.36,192.8,,29.75,2.064,4.123,,20.54,21.33,3.929,19.23,39.61,17.77,47.9,26.56,21.75,8.214
1984-12-01,8.548,2.4,,,,,,26.09,61.29,335.5,108.1,6358.0,5.285,1175.0,5625.0,3623.0,5039.0,243.2,4794.0,624.4,5152.0,57.4,128.5,4180.0,7.323,11.87,1.073,6.574,11.98,,,1.778,1.518,1.64,0.881,12.3,2.36,3.72,14.26,1.73,1.158,56.98,1.783,15.3,1.634,0.999,13.88,14.06,11.55,1.821,10.55,17.76,9.025,14.98,13.35,11.47,5.412
1985-01-01,5.467,1.113,,,,,,9.99,44.07,126.1,59.45,3553.0,2.471,594.5,2976.0,2426.0,2592.0,129.1,2282.0,267.3,2628.0,18.1,28.81,2824.0,1.127,6.887,0.313,3.897,5.365,,,0.476,0.42,0.724,0.186,1.774,0.352,1.02,5.226,0.74,0.665,8.619,2.0,11.59,1.101,1.0,5.8,11.15,8.423,1.186,6.666,12.28,5.626,8.739,3.423,6.79,3.779
1985-02-01,4.474,0.95,,,,,,5.936,21.25,63.57,48.14,2646.0,1.314,243.8,2595.0,1632.0,1502.0,57.55,1902.0,70.0,1611.0,13.6,8.425,1992.0,0.661,5.586,0.488,1.62,6.264,,,0.134,0.335,0.399,0.7,0.512,0.204,0.361,2.732,0.506,0.478,3.6,1.65,9.7,0.726,0.663,2.7,9.31,7.968,0.633,4.985,10.05,4.296,7.961,2.836,5.266,3.436
