Id,Fecha,15015020,15065040,23215060,25025002,25025090,25025250,25025300,25025330,28015030,28015070,28025020,28025040,28025070,28025080,28025090,28025502,28035010,28035020,28035040,28035070,28045020,28045040,29065010,29065020,29065030
0,1980-01-01,21.69677419354839,,,,23.435714285714287,,,,21.565,21.681818181818183,,18.05217391304348,21.32,20.764705882352942,,22.25185185185185,22.599999999999998,18.6,,,,,21.85925925925926,,21.296296296296298
1,1980-02-01,21.683333333333334,,,,23.037037037037038,,,,,21.954545454545453,20.64,15.4375,21.905263157894737,21.48,,22.432142857142857,23.386206896551727,18.799999999999997,,,,,22.346153846153847,,20.99259259259259
2,1980-03-01,22.68,,,,23.772727272727273,,,,22.8125,22.238095238095237,20.608333333333334,,22.880000000000003,22.7625,,23.20344827586207,24.655172413793103,19.063157894736843,,,,,21.78333333333333,21.99259259259259,21.206451612903226
3,1980-04-01,24.427272727272726,,,,24.378947368421052,,,,23.32857142857143,22.304761904761904,21.659259259259258,,,24.2,,24.00357142857143,,19.705882352941178,,,,,21.79259259259259,,23.484615384615385
4,1980-05-01,24.41818181818182,,,,23.228571428571428,,,,23.753846153846155,,21.993548387096773,17.389473684210525,24.16875,23.29,,24.06206896551724,24.42758620689655,18.400000000000002,,,,,22.296296296296298,,23.99310344827586
5,1980-06-01,23.889655172413793,,,,24.355555555555554,,,,23.694444444444443,23.25,21.755555555555556,17.772727272727273,23.767857142857142,22.929411764705883,,24.02916666666667,,19.216666666666665,,,,,22.5,,23.20740740740741
6,1980-07-01,23.746666666666666,,,,23.771428571428572,,,,23.396,22.964285714285715,21.0962962962963,,23.45925925925926,22.509090909090908,,23.85217391304348,23.866666666666667,19.233333333333334,,,,,22.64,23.51111111111111,23.1
7,1980-08-01,23.214285714285715,,,,22.755555555555556,,,,,22.944444444444443,21.206666666666667,,23.452173913043477,20.811764705882354,,23.777272727272727,23.875862068965517,18.772727272727273,,,,,,23.385714285714283,22.88
8,1980-09-01,23.092857142857145,22.83529411764706,,,23.026666666666664,,,,23.14,,21.200000000000003,,23.36,20.85,,23.47826086956522,23.43,18.48421052631579,,,,,23.115384615384617,23.342857142857145,22.875
9,1980-10-01,22.9741935483871,22.28421052631579,,,23.383333333333336,,,,22.44736842105263,,20.838709677419356,,23.228571428571428,20.48421052631579,,23.284615384615385,23.762962962962963,18.61,,,,,22.93846153846154,23.071428571428573,22.917241379310347
10,1980-11-01,21.735714285714288,,,,23.442857142857143,,,,,,20.05,,22.208695652173912,19.72,,22.839130434782607,23.157692307692308,18.523076923076925,,,,,22.32857142857143,22.071428571428573,21.935714285714287
11,1980-12-01,21.696296296296296,22.87777777777778,,,23.076923076923077,,,,,,19.991304347826087,,22.195,19.621052631578948,,22.927272727272726,,18.36923076923077,,,,,21.651612903225807,21.99230769230769,21.07857142857143
12,1981-01-01,21.11111111111111,22.476190476190474,,,,,,,21.01304347826087,,18.257142857142856,,,,21.650000000000002,,,,,,,,21.014814814814812,21.49285714285714,19.138461538461538
13,1981-02-01,22.93913043478261,,,,23.9125,,,,23.104347826086954,22.78125,20.248,,,,,23.11176470588235,,18.918181818181818,,,,,,22.02,21.60952380952381
14,1981-03-01,23.885714285714283,20.835,,,24.08,,,,,22.742105263157896,20.073684210526313,,,,,23.791304347826088,,19.16,,,,,,23.56,22.84166666666667
