Fecha,15067020,15067080,15067130,15067150,15067170,15067200,15067210,16037040,16047020,16067020,25027080,25027400,25027590,25027620,25027890,28017050,28017080,28017110,28017120,28017150,28027020,28027030,28027040,28027050,28027160,28037010,28037020,28037030,28037040,28037060,28037090,28037130,28047010,28047020,28047040,28047050,28047080,29067010,29067040,29067050,29067060,29067070,29067120,29067130,29067150,29067160
1982-01-01,4.79,0.97,0.04626712076262182,3.3756498905631345,3.1214459020467737,5.839648590639157,4.654388014020614,30.54,71.74,130.7,3.201,166.8,55.19,54.31,6.407,6.587,0.733,4.947,6.809,3.108466068834706,1.214,2.146,0.635,1.34,2.98,3.083,2.985,4.0,1.074,1.476,26.43,2.498,14.2,1.326,1.45,10.66,13.8,9.56,0.849,4.922,15.19,12.77,16.02,8.204,11.76,3.595
1982-02-01,4.006,0.66,0.03860996486233162,2.575110544251157,2.426697969017516,4.573061365615885,3.8463835478204675,29.43,37.24,79.24,2.052,128.5,26.64,34.74,3.241,5.016,0.468,4.061,6.162,3.790545389950094,0.256,2.133,0.776,1.34,3.071,2.392,1.467,3.1,0.673,1.908,10.05,1.9,16.01,1.474,1.255,7.751,15.2,13.5,1.372,2.846,15.42,14.04,21.82,4.341,7.95,2.123
1982-03-01,3.352,0.42,0.0018300968964972963,2.2488636519630547,2.319018110279722,4.0082944640724705,3.5397279379376103,12.88,33.45,67.46,1.379,122.1,13.56,35.44,2.899,3.878,0.248,3.046,5.396,2.3122905901782316,0.138,1.066,0.454,1.0,1.36,2.068,1.289,2.05,0.17,0.583,4.155,1.15,10.46,1.021,1.279,4.0,10.8,5.3,1.072,4.122,12.04,10.34,9.752,3.069,5.662,3.027
1982-04-01,3.684,0.42,0.10139919379212564,3.4478420901532076,7.426419182433355,6.121157901096842,5.850861605410912,37.72,66.73,123.0,1.978,185.7,90.48,92.53,6.291,9.296,0.36,9.152,9.554,3.7840664435783364,0.904,4.514,2.348,2.95,13.44,2.688,2.073,20.46,0.955,2.29,41.28,2.32,17.61,1.605,1.0,15.6,16.4,13.12,1.693,7.049,19.59,11.02,21.26,11.67,12.77,5.103
1982-05-01,15.46,2.45,0.525250477046405,8.837414614643585,47.51054931273205,15.16381867077521,16.25288823275471,27.91,133.7,216.4,9.678,251.9,126.9,164.6,7.817,35.47,4.338,46.74,32.77,7.210143028113303,10.69,21.77,9.999,14.63,43.18011576833103,7.656,8.448,205.8,11.17,4.267,127.8,17.55,25.89,1.282,4.911,27.1,21.8,29.66,3.439,4.918,32.37,7.16,45.61,35.22,30.12,3.592
1982-06-01,9.33,2.61,0.3947609917946127,6.829757149237082,38.05609723336078,12.30199407649215,12.08372200461092,16.21,59.45,115.1,4.717,280.1,56.7,152.7,3.554,24.56,2.267,37.77,23.09,8.873143195390142,8.53,7.461,2.658,4.94,7.026,6.704,6.908,166.8,7.487,4.615,50.78,12.06,27.35,2.401,8.22,31.6,27.6,34.23,1.902,19.27,37.18,9.758,50.84,32.73,27.78,13.77
1982-07-01,5.987,1.43,0.08753214530858347,3.9083303270669045,9.192618689269665,6.215084964648605,5.842033729686964,13.11,29.15,75.07,1.041,173.7,56.77,55.13,1.647,11.41,1.138,7.434,10.64,4.945271687856618,1.098,2.812,0.791,1.8,7.463,2.441,2.138,30.3,1.61,0.663,28.29,2.014,17.84,1.628,3.421,15.9,15.93,17.31,2.504,12.03,20.84,11.85,27.42,13.65,15.15,8.634
1982-08-01,4.956,0.84,0.06231800194058168,3.433649005975191,8.255822111298501,5.298632477982692,5.236492191664662,10.09,21.55,58.97,0.9,162.3,36.08,26.12,4.892,10.71,0.789,6.512,12.14,3.712042639182848,0.67,1.609,0.587,2.3,4.394,1.298,0.992,26.23,1.271,0.567,19.49,1.054,12.86,1.217,1.997,8.2,14.21,12.44,1.698,8.824,20.11,7.687,22.7,10.26,12.52,6.87
1982-09-01,5.801,0.81,0.08854773024297008,3.448748953049689,9.393937107153667,5.495403636823238,5.661343395658971,24.03,23.17,85.26,1.078,143.9,50.73,27.56,2.248,11.06,1.075,5.398,31.6,4.962862559164574,0.45,2.442,1.214,1.54,8.108,2.455,2.713,21.29,2.531,0.953,26.22,7.386,14.39,1.38,2.262,11.7,16.85,16.7,2.072,15.52,27.75,11.88,35.59,17.64,17.87,8.225
1982-10-01,16.8,1.41,0.21700824429461046,4.716315133630678,24.08660518226243,7.099297158260193,10.772015974550671,37.44,46.3,162.6,3.84,183.2,89.1,72.77,5.58,27.28,1.627,18.37,48.03,6.512181132750171,1.74,4.799,4.234,3.14,19.35,4.492,5.201,78.8,3.26,2.875,105.4,19.87,26.12,2.301,6.569,29.5,18.36,23.98,2.944,19.27,31.87,15.19,39.21,30.5,26.43,8.473
1982-11-01,5.615,1.26,0.0890006199779518,4.3533043611929845,7.5508141272745615,5.885592414404464,6.592340659413917,29.21,43.82,95.26,1.851,210.0,61.1,104.2,5.6,9.753,1.012,7.164,13.53,3.6290717791134286,1.045,2.289,1.267,2.747,10.27,1.399,3.446,16.3,1.371,0.92,62.71,3.89,14.41,1.398,2.369,12.88,17.35,13.64,1.433,9.314,24.02,8.284,22.35,12.92,15.31,6.297
1982-12-01,6.603,0.84,0.057488967650683453,2.97481381959296,5.783111620331029,4.880647984652569,4.334313308167622,14.61,22.64,65.68,0.581,140.7,23.8,45.46,2.899,5.037,0.706,5.382,8.688,2.7115620642336555,0.221,0.997,0.648,1.288,3.28,0.268,0.763,8.795,0.541,0.495,5.79,2.878,11.58,1.061,1.4,6.782,16.33,8.971,1.023,6.031,16.88,5.214,15.48,6.337,9.205,4.147
1983-01-01,3.969,0.39,0.02548755487066115,2.296379480957743,4.167788456247678,4.073294491868273,3.834120936030679,11.73,31.52,52.52,0.406,110.7,13.8,16.71,0.607,4.074,0.456,4.02,7.51,2.5228887942295675,0.3124522532567411,0.394,0.555,1.122,2.32,0.056,0.583,5.2,0.401,0.405,3.929,1.717,9.631,0.955,0.741,3.222,13.24,7.792,1.145,5.104,10.37,3.984,10.54,4.237,5.421,3.24
1983-02-01,3.83,0.39,0.004041550273749195,1.8962655161540325,3.2457009351819135,3.242918901237766,3.8796156377029267,5.232,30.65,35.68,0.344,78.57,23.8,19.15,0.756,3.684,0.409,3.358,6.975,2.459424039942351,0.35878534497872305,0.3,0.513,3.1427361186350615,1.86,0.01,0.407,1.221,0.257,0.341,14.77,0.912,9.168,0.877,0.584,2.2,11.15,6.756,0.869,3.837,10.02,3.163,10.04,3.599,3.73,2.86
1983-03-01,3.904,0.39,0.020377852317940287,1.9799889647900495,3.944503655009399,3.317180964917408,4.100185041405378,5.919,10.16,37.44,0.406,89.75,31.5,8.232,2.109,5.678,0.434,4.07,8.903,2.7017510742995583,0.322,1.468,0.635,1.182,2.773,0.414,0.357,3.729,0.434,0.389,17.28,0.944,9.704,0.97,0.765,4.061,13.13,7.609,1.833,3.82,10.31,3.221,14.92,3.707,4.488,3.56
1983-04-01,13.86,0.36,0.11214203433661052,6.124348648657069,7.271418413394283,9.134542547945117,5.779280607315032,36.47,54.76,95.51,2.517,151.7,29.5,41.84,2.549,13.97,3.798,12.14,13.43,2.577572761421033,4.149,4.234,1.466,6.229,5.419,0.262,0.625,26.55,1.256,2.591,21.12,3.385,15.63,0.855,2.767,10.25,18.73,8.926,1.376,3.79,15.93,2.627,22.13,6.022,7.594,3.16
1983-05-01,17.79,2.46,0.18433003131355763,8.395390097307764,13.642177650392517,10.552023059778275,9.434584160899883,37.86,32.81,86.43,2.119,226.5,95.4,93.3,3.328,25.16,5.125,18.38,21.94,4.295011392748364,4.762,8.192,6.108,5.884,33.59,2.488,2.242,50.13,1.563,5.628,93.17,3.533,23.7,2.085,4.93,22.04,21.2,16.96,2.119,8.829,22.13,5.755,51.5,12.1,14.77,4.96
1983-06-01,12.07,0.6,0.15196968051456217,6.428061197458108,11.639890935836197,7.967182192604784,8.76197040231774,20.93,35.64,78.58,2.27,209.5,98.5,96.93,3.083,51.88,3.194,10.19,24.37,4.500302342592532,6.422,5.966,3.048,4.954,28.05,3.47,3.098,41.26,3.298,3.242,96.68,6.15,19.66,1.242,3.024,22.06,20.43,18.03,2.609,11.13,22.37,8.906,28.85,16.27,17.18,3.12
1983-07-01,4.765,0.67,0.0818238936880665,3.018074011851902,6.822551683652332,4.823386096651028,5.235897455208298,29.37,27.5,82.11,0.915,131.7,48.3,35.69,3.446,15.8,0.725,6.218,16.85,3.433250610351898,0.735,2.26,0.924,3.17,13.6,1.048,1.025,20.1,1.667,0.949,30.27,1.871,14.97,1.242,2.765,9.319,18.05,12.96,1.981,10.15,18.82,13.67,18.48,12.53,14.42,2.2
1983-08-01,5.266,0.88,0.08325961836419418,3.0620048566996925,7.17299710501678,4.63406890719431,5.6560815402895885,45.18,20.29,88.03,1.44,118.8,59.4,30.85,2.378,25.28,0.894,8.721,22.62,4.62040255038503,0.199,1.615,1.006,4.484,11.0,1.957,1.193,29.04,1.209,0.579,42.46,1.445,20.63,1.381,2.701,10.91,18.72,15.66,2.286,13.38,24.77,15.91,38.29,13.54,16.49,6.43
1983-09-01,6.09,0.915,0.10205830307373981,3.452002421693938,8.536869128422223,5.128237524970499,6.341028212062577,41.83,31.77,125.3,1.935,132.9,55.3,41.73,2.87,19.78,1.173,7.293,15.2,4.653417854616429,0.447,1.846,1.037,3.314,9.299,1.997,1.342,23.94,4.133,1.463,53.9,6.752,17.6,1.605,3.446,15.67,19.42,15.03,3.167,14.3,20.6,15.82,25.93,13.6,15.24,8.28
1983-10-01,9.157,1.23,0.1244376662633504,5.153901193531154,12.896490840603308,7.881170873437293,8.366876633008712,47.08,34.43,95.19,3.036,163.7,75.4,64.2,3.639,27.26,2.544,28.67,26.65,6.202166685366283,2.763,1.675,3.026,2.56,10.68,2.642,3.815,42.93,6.113,3.065,84.52,8.217,24.66,3.742,4.445,18.02,19.71,22.78,3.992,18.54,34.23,21.82,51.47,27.58,20.88,9.48
1983-11-01,11.55,0.95,0.12105194788292917,5.475097849189576,9.676992815817899,6.901229628748086,8.995259163817215,23.36,48.73,69.88,1.911,187.4,99.2,75.17,3.429,21.67,2.573,14.68,19.67,5.099462454953128,3.729,1.967,2.456,2.833,15.13,2.303,3.591,38.11,4.747,1.666,120.9,6.054,24.04,2.236,4.282,28.12,20.93,19.29,3.041,14.16,26.62,19.94,38.36,20.33,16.74,7.39
1983-12-01,6.185,0.915,0.05080734495267564,3.3040882826490567,4.763751987444584,5.2632617524479235,4.572251573390272,21.96,31.92,73.95,0.689,174.3,30.7,59.77,1.48,8.86,0.534,6.744,7.064,2.7344841422593684,0.285,0.08,0.804,1.318,2.651,0.309,0.509,6.297,1.153,0.511,16.31,1.057,13.68,1.408,1.39,9.403,16.79,9.689,0.794,6.067,18.22,7.362,17.55,7.728,9.475,4.79
1984-01-01,4.298,0.5,0.010844769432605872,2.8266042051173157,4.093228793973655,4.252319597239275,4.244955040563118,8.581,27.58,47.89,0.466,143.2,23.8,30.42,0.434,4.457,0.55,3.361,5.222,2.2827045309021328,0.045,0.08,0.585,1.171,1.86,0.0,0.178,2.169,0.171,0.752,14.77,2.172,10.63,1.267,0.67,4.901,11.43,7.417,0.608,5.074,14.0,4.308,11.39,3.558,5.57,3.372
1984-02-01,3.799,0.48,0.007876412748663436,2.759004116857808,3.6453242010222597,4.279004285289595,3.870798506374368,4.172,18.48,40.86,0.603,131.3,14.4,26.5,1.046,4.279,0.622,3.293,5.065,2.5388232721285626,0.008,0.091,0.497,1.865,3.944,0.06535047965305157,0.125,2.297,0.292,0.497,4.503,1.001,11.46,1.204,0.96,5.207,11.86,8.378,0.499,5.217,15.44,3.582,17.01,3.726,6.864,3.412
1984-03-01,2.899,0.4,0.0,2.367863421075362,3.2193257247361515,3.8952571897363453,3.6274360988426113,3.445,16.84,33.51,0.348,114.6,6.2,19.42,0.635,3.9,0.5,2.908,4.735,2.169280893437178,0.0,0.165,0.443,1.185,1.271,0.0,0.008,1.368,0.253,0.523,1.91,0.538,10.05,1.059,0.686,3.464,9.043,6.392,0.448,3.787,13.09,2.794,8.452,2.259,3.961,2.663
1984-04-01,3.127,0.28,0.0,2.708185583198439,3.294671489910912,4.305977945753485,3.7282296864209403,13.05,22.57,50.31,0.95,120.3,12.4,20.59,1.02,4.68,0.834,2.79,5.433,3.025687454184742,0.121,0.443,0.822,0.5,2.528,0.1880056069897436,0.104,2.19,0.536,0.68,2.287,1.022,11.45,1.244,0.869,3.629,9.408,10.84,1.185,4.067,11.32,3.089,9.08,2.759,4.547,2.875
1984-05-01,2.752,0.38,0.012827012586035885,3.8404692474158018,4.767533024442786,5.493131285149802,4.552629834499788,17.73,22.14,68.52,0.565,192.5,22.0,74.52,3.182,5.626,0.774,2.631,6.39,4.138837586519765,0.46,1.203,3.164,3.2,5.256,0.016,0.295,5.232,0.27,1.055,12.83,0.951,12.76,1.115,1.174,7.64,10.29,18.44,1.05,6.3,18.25,3.215,29.43,6.02,10.28,3.982
1984-06-01,3.941,1.025976968585423,0.01801114287348296,4.909045487819515,6.012517618168424,6.38548658339045,5.413330324113868,8.937,22.5,56.28,0.551,244.4,35.3,115.1,2.703,8.627,1.228,2.927,10.62,4.880452230813463,0.315,0.839,1.349,1.973,4.924,3.02,1.15,6.873,1.327,1.62,27.43,2.115,12.34,1.393,1.787,9.848,10.16,19.97,1.162,9.023,16.88,5.907,11.52,6.559,9.632,6.078
1984-07-01,4.691,1.4519068724422466,0.04222271381206455,5.197659787067468,6.711107264798896,6.724625319049772,6.029638864327613,23.17,27.07,101.9,1.002,234.3,60.0,108.9,5.042,10.79,1.504,3.702,13.97,4.6517181824726475,0.751,1.198,1.505,5.028,9.137,2.055,1.383,9.474,2.766,3.042,41.08,5.914,15.69,1.328,2.419,14.53,12.81,19.1,1.25,10.4,18.4,11.38,22.74,8.925,10.35,6.148
1984-08-01,4.775,0.13,0.03748465201501128,4.855285266700334,5.07148227263783,6.964670189828422,5.561695829445484,27.17,32.07,102.4,4.619,193.7,52.5,76.47,8.272,18.58,1.792,6.306,18.4,5.069478911430512,0.274,2.343,1.604,4.101,10.01,1.771,1.286,14.15,2.197,2.477,34.75,3.282,14.55,1.542,2.018,16.52,13.0,19.85,1.567,11.66,20.55,15.08,26.2,12.75,13.38,7.141
1984-09-01,11.22,1.47,0.17652190859503175,10.063765264179164,16.463040951442643,14.258673444547249,10.919428704639147,43.3,73.27,205.0,6.836,202.3,88.6,93.42,6.953,59.33,6.522,24.02,55.28,7.932046271787164,1.855,7.183,10.44,18.3,17.98,5.371,5.365,65.46,7.721,4.023,104.6,9.51,24.34,2.157,3.946,45.89,16.97,30.1,2.195,18.34,33.72,12.95,57.14,31.21,26.56,10.4
1984-10-01,11.88,2.91,0.23987240342970245,7.53600763430871,18.410901393137642,12.466459854846544,10.948571523386892,39.62,150.8,205.7,8.275,259.9,96.7,141.4,8.023,37.02,3.454,29.36,39.33,7.338394204071054,3.979,9.293,9.614,6.18,29.49,5.443,9.431,75.51,11.36,9.496594020772228,117.1,14.31,25.4,2.219,5.097,31.12,18.01,28.0,2.885,26.12,36.21,19.76,47.14,26.04,23.89,10.31
1984-11-01,14.08,6.51,0.29923167180450855,11.13099164229327,26.583836397427717,13.710413125100423,15.244906943363842,38.82,79.13,170.5,14.59,293.7,146.3,182.1,14.788548286127185,41.54,6.868,24.77,38.61,5.556045587948418,10.28,11.96,13.93,7.99,33.24,5.553,10.44,113.6,8.368,3.36,192.8,16.65,29.75,2.064,4.123,47.44,20.54,21.33,3.929,19.23,39.61,17.77,47.9,26.56,21.75,8.214
1984-12-01,8.548,2.4,0.05818473342858352,4.7637353957313895,6.35151456635252,6.752295165253989,6.356015579100438,26.09,61.29,108.1,5.285,243.2,57.4,128.5,7.323,11.87,1.073,6.574,11.98,3.121401683582123,1.778,1.518,1.64,0.881,12.3,2.36,3.72,14.26,1.73,1.158,56.98,1.783,15.3,1.634,0.999,13.88,14.06,11.55,1.821,10.55,17.76,9.025,14.98,13.35,11.47,5.412
