Fecha,15067020,15067080,15067130,15067150,15067170,15067200,15067210,16037040,16047020,16067020,25027080,25027400,25027590,25027620,25027890,28017050,28017080,28017110,28017120,28017150,28027020,28027030,28027040,28027050,28027160,28037010,28037020,28037030,28037040,28037060,28037090,28037130,28047010,28047020,28047040,28047050,28047080,29067010,29067040,29067050,29067060,29067070,29067120,29067130,29067150,29067160
1980-01-01,6.81,1.4503999999999866,0.06550826344086039,4.098886021505342,7.472714784946208,7.776325161290302,6.363549999999966,9.241,32.22,68.34,2.381,128.4,54.68,34.14,1.176,9.391,0.865,3.582,9.764800000000001,4.761932136983164,1.363,2.045,0.944,1.28,3.109,0.424,2.411,16.16,0.564,0.531,30.47,0.899,16.83,1.224,1.46,10.28,14.256,7.281,0.514,7.816,17.88,7.213,21.44,7.851,11.91,6.579194758065668
1980-02-01,5.829,1.0151806451612857,0.03142056451612922,4.272887096774193,5.302001209677422,6.8347999999999995,4.373431249999958,5.077,27.17,54.4,1.961,95.48,25.86,22.07,0.707,4.655,0.751,2.843,5.7326,4.409671243475961,1.7,1.289,0.519,1.6,3.2,0.127,2.078,10.05,0.212,0.464,21.78,0.523,11.81,1.284,0.998,6.622,10.267,5.391,0.482,4.224,12.67,5.03,14.8,4.309,7.24,7.0442423264908784
1980-03-01,3.833,0.9513831989247314,0.014276440092165981,0.8977952857672393,1.819404099131345,3.4635035754012535,1.798568409343714,4.551,18.51,41.71,1.481,49.44,12.85,3.943,0.201,5.295,0.655,2.695,5.3924,2.481251433848804,0.833,0.617,0.377,0.9,1.236,0.098,0.438,6.077,0.196,0.373,5.548,0.443,9.395,0.594,0.747,3.342,9.2696,2.966,0.312,4.774,9.948,3.847,11.41,2.634,4.87,2.887548206900676
1980-04-01,4.31,0.8094926075268806,0.01604239631336416,1.0145083736558933,2.0391631619457478,2.2385036482334817,3.311028024193528,7.708,20.74,42.16,1.956,68.57,10.63,16.31,1.209,5.951,0.847,2.609,5.5758,2.9847559895874824,0.913,1.055,0.449,0.61,3.104,0.208,0.859,8.947,0.186,0.412,5.747,0.308,10.16,0.709,0.715,3.354,8.6132,5.533,0.483,9.763,12.16,4.362,14.45,3.554,5.844,7.624958670607619
1980-05-01,6.285,1.403848731884052,0.06864858602150505,2.801142338709642,5.545841397849353,5.112563870967739,6.708349999999966,8.676,20.94,46.58,2.024,116.3,41.51,35.05,1.157,15.47,1.373,5.121,9.8198,5.681332021520559,3.913,3.591,1.657,2.182,4.358,1.11,2.568,31.31,0.617,0.956,32.56,1.617,14.74,1.33,2.161,11.43,13.065999999999999,15.07,1.623,11.16,21.65,6.935,27.01,18.75,18.39,11.507835887099308
1980-06-01,5.346,1.331994827586224,0.04728258064516344,3.5236758064515854,6.809687275985681,5.719397580645159,11.217787096774089,11.41,22.89,52.65,2.053,188.5,68.01,56.95,2.106,15.7,1.24,3.338,14.784,5.750065685784466,1.974,2.417,1.437,2.933,5.984,2.421,4.773,27.73,1.387,1.527,42.52,1.398,13.48,1.199,1.479,14.84,14.530000000000001,15.27,1.814,10.72,22.44,10.37,26.77,16.48,18.07,15.810024513676023
1980-07-01,4.49,0.544,0.037282580645163446,2.0732621370967284,4.9107538082436815,4.651748118279576,3.4803996593436723,24.46,19.17,53.57,1.165,194.2,25.2,34.28,0.806,11.95,0.816,2.828,7.191599999999999,5.900041364359291,1.123,1.245,0.525,1.186,1.339,0.475,1.298,12.82,0.367,0.501,15.48,0.339,12.02,1.15,1.302,7.136,13.040000000000001,10.98,2.168,12.65,16.36,10.72,19.37,11.75,14.04,13.032139029804767
1980-08-01,6.202,0.78,0.08779959677419419,3.5942919354838616,10.3683064516129,6.086045161290314,7.172187096774088,22.5,21.21,61.45,1.83,130.7,70.81,32.13,1.495,18.15,1.239,4.128,17.229599999999998,5.681332021520559,2.465,1.349,1.83,4.91,3.208,1.679,3.183,27.48,1.789,1.639,43.25,2.282,13.89,1.593,1.754,13.37,16.884,14.35,5.389,16.69,22.09,16.86,28.33,16.71,17.24,6.878332258064569
1980-09-01,5.524,0.88,0.09778737634408624,2.923486021505342,5.136256720430072,5.519683225806411,6.708349999999966,28.31,44.98,98.32,1.798,117.6,39.3,36.0,2.48,17.11,1.273,3.714,14.830000000000002,5.556479092718352,1.496,1.195,1.172,3.794,3.471,1.648,2.691,21.25,2.141,0.926,29.46,2.292,12.54,1.294,1.926,12.75,16.818,17.58,3.753,24.19,20.91,25.54,23.33,16.46,16.7,11.066422983873029
